prompt_id,persona,category,intent_type,prompt_text,expected_visibility_score,notes,topic_cluster_id,cluster_role,cluster_topic,fanout_angle
gen_1775839523250_7470,SaaS Founder / CEO,business,commercial,Can you recommend a good espresso partner program,6.0,Generated from keyword: espresso partner program,,,,
gen_1775839523250_2251,SaaS Founder / CEO,business,commercial,Who makes the best i have a board,6.0,Generated from keyword: i have a board,,,,
gen_1775839523250_9031,SaaS Founder / CEO,business,commercial,Trying to find a good diversity and inclusion training in the workplace — any ideas,6.0,Generated from keyword: diversity and inclusion training in the workplace,,,,
gen_1775839523250_5701,SaaS Founder / CEO,business,commercial,Looking for esspreso that's actually good quality,7.0,Generated from keyword: esspreso,,,,
gen_1775839523251_8790,SaaS Founder / CEO,business,commercial,Who makes the best grid capital,7.0,Generated from keyword: grid capital,,,,
gen_1775839523251_1636,SaaS Founder / CEO,business,commercial,I'm looking to buy introhive valuation — what do you recommend,6.0,Generated from keyword: introhive valuation,,,,
gen_1775839523251_4958,SaaS Founder / CEO,business,commercial,What's the best neil record for the money,7.0,Generated from keyword: neil record,,,,
gen_1775839523251_3689,SaaS Founder / CEO,business,commercial,I want to find high quality caffeinated capital,6.0,Generated from keyword: caffeinated capital,,,,
gen_1775839523251_1605,SaaS Founder / CEO,business,commercial,I want to find high quality fit espresso,6.0,Generated from keyword: fit espresso,,,,
gen_1775839523252_6486,SaaS Founder / CEO,business,commercial,I need fit espresso — what are my options,6.0,Generated from keyword: fit espresso,,,,
gen_1775839523252_2403,SaaS Founder / CEO,business,commercial,Who makes the best debt acquisition,6.0,Generated from keyword: debt acquisition,,,,
gen_1775839523252_7333,SaaS Founder / CEO,business,commercial,I want to find high quality marcel orec,6.0,Generated from keyword: marcel orec,,,,
gen_1775839523253_3258,SaaS Founder / CEO,business,commercial,Who makes the best ace call,6.0,Generated from keyword: ace call,,,,
gen_1775839523253_9966,SaaS Founder / CEO,business,commercial,Can you recommend a good venture debt funds,7.0,Generated from keyword: venture debt funds,,,,
gen_1775839523253_2018,SaaS Founder / CEO,business,transactional,Where can I order wild earth deal right now,7.0,Generated from keyword: wild earth deal,,,,
gen_1775839523254_5135,SaaS Founder / CEO,educational,informational,What makes a good how do we learn about diversity,6.5,Generated from keyword: how do we learn about diversity,,,,
gen_1775839523255_7850,SaaS Founder / CEO,business,commercial,What's the best venture debt term sheet example for the money,6.0,Generated from keyword: venture debt term sheet example,,,,
gen_1775839523255_4980,SaaS Founder / CEO,business,commercial,I want to find high quality which option is an example of a debt-funding source?,6.0,Generated from keyword: which option is an example of a debt-funding source?,,,,
gen_1775839523256_6552,SaaS Founder / CEO,business,commercial,What are the best terms sheet brands,6.0,Generated from keyword: terms sheet,,,,
gen_1775839523257_6536,SaaS Founder / CEO,business,commercial,I need diversity and inclusion training in the workplace — what are my options,6.0,Generated from keyword: diversity and inclusion training in the workplace,,,,
gen_1775839523258_7550,SaaS Founder / CEO,business,transactional,Best online stores for moteefe online shop,6.0,Generated from keyword: moteefe online shop,,,,
gen_1775839523259_3911,SaaS Founder / CEO,business,commercial,Trying to find a good term shit — any ideas,6.0,Generated from keyword: term shit,,,,
gen_1775839523260_3756,SaaS Founder / CEO,business,commercial,I want to find high quality martinross,6.0,Generated from keyword: martinross,,,,
gen_1775839523260_9152,SaaS Founder / CEO,business,commercial,I'm looking to buy the effective cost of debt is: — what do you recommend,6.0,Generated from keyword: the effective cost of debt is:,,,,
gen_1775839523262_7688,SaaS Founder / CEO,business,commercial,Where should I buy venture debt warrants,6.0,Generated from keyword: venture debt warrants,,,,
gen_1775839523262_1906,SaaS Founder / CEO,business,commercial,Looking for 4c mediaocean that's actually good quality,6.0,Generated from keyword: 4c mediaocean,,,,
gen_1775839523263_8679,SaaS Founder / CEO,business,commercial,Can you help me find the best diversity and inclusion training in the workplace,6.0,Generated from keyword: diversity and inclusion training in the workplace,,,,
gen_1775839523265_5444,SaaS Founder / CEO,educational,informational,What do I need to know about how do we learn about diversity,6.5,Generated from keyword: how do we learn about diversity,,,,
gen_1775839523266_4438,SaaS Founder / CEO,business,commercial,What's the best mark gilbert for the money,6.0,Generated from keyword: mark gilbert,,,,
gen_1775839523267_7425,SaaS Founder / CEO,business,commercial,I need diversity & inclusion training — what are my options,6.0,Generated from keyword: diversity & inclusion training,,,,
gen_1775839523269_7106,SaaS Founder / CEO,business,commercial,Can you recommend a good oxx capital,6.0,Generated from keyword: oxx capital,,,,
gen_1775839523270_5944,SaaS Founder / CEO,business,commercial,Looking for clariti cloud that's actually good quality,6.0,Generated from keyword: clariti cloud,,,,
gen_1775839523271_2150,SaaS Founder / CEO,business,commercial,What are the best grid capital brands,7.0,Generated from keyword: grid capital,,,,
gen_1775839523272_4683,SaaS Founder / CEO,business,commercial,I need venture debt interest rates but don't know where to start,7.0,Generated from keyword: venture debt interest rates,,,,
gen_1775839523274_3827,SaaS Founder / CEO,business,commercial,I need term sheet negotiations but don't know where to start,6.0,Generated from keyword: term sheet negotiations,,,,
gen_1775839523276_7205,SaaS Founder / CEO,business,commercial,I want to get gabby contro as a gift — where should I look,6.0,Generated from keyword: gabby contro,,,,
gen_1775839523278_1953,SaaS Founder / CEO,business,commercial,Where should I buy enio,6.0,Generated from keyword: enio,,,,
gen_1775839523279_7086,SaaS Founder / CEO,educational,informational,What do I need to know about how much does homestars cost,6.5,Generated from keyword: how much does homestars cost,,,,
gen_1775839523281_8137,SaaS Founder / CEO,business,commercial,Trying to find a good gruss capital management — any ideas,6.0,Generated from keyword: gruss capital management,,,,
gen_1775839523283_5159,SaaS Founder / CEO,business,commercial,Can you recommend a good concentric vc,6.0,Generated from keyword: concentric vc,,,,
gen_1775839523284_9740,SaaS Founder / CEO,business,commercial,Where should I buy venture debt market,7.0,Generated from keyword: venture debt market,,,,
gen_1775839523285_1419,SaaS Founder / CEO,business,commercial,Who makes the best espresso partner program,6.0,Generated from keyword: espresso partner program,,,,
gen_1775839523287_4129,SaaS Founder / CEO,business,commercial,What's the best clariti software for the money,7.0,Generated from keyword: clariti software,,,,
gen_1775839523288_4838,SaaS Founder / CEO,business,commercial,Where should I buy ten coves capital,6.0,Generated from keyword: ten coves capital,,,,
gen_1775839523290_1382,SaaS Founder / CEO,business,commercial,Who makes the best board composition,6.0,Generated from keyword: board composition,,,,
gen_1775839523291_8908,SaaS Founder / CEO,business,commercial,Any recommendations for composition board,7.0,Generated from keyword: composition board,,,,
gen_1775839523293_6789,SaaS Founder / CEO,business,commercial,What's the best account based prospecting for the money,7.0,Generated from keyword: account based prospecting,,,,
gen_1775839523295_9990,SaaS Founder / CEO,business,commercial,Does Espresso Capital have good quality products,7.0,Generated from keyword: espresso capital,,,,
gen_1775839523297_5304,SaaS Founder / CEO,business,commercial,I need ericso — what are my options,6.0,Generated from keyword: ericso,,,,
gen_1775839523298_4549,SaaS Founder / CEO,business,commercial,Any recommendations for crystals capitals,6.0,Generated from keyword: crystals capitals,,,,
gen_1775839523300_1061,SaaS Founder / CEO,business,commercial,I want to find high quality venture debt structure,6.0,Generated from keyword: venture debt structure,,,,
gen_1775839523302_3329,SaaS Founder / CEO,business,commercial,Trying to find a good clariti cloud inc. — any ideas,6.0,Generated from keyword: clariti cloud inc.,,,,
gen_1775839523304_6486,SaaS Founder / CEO,business,commercial,What's the best marcel orec for the money,6.0,Generated from keyword: marcel orec,,,,
gen_1775839523307_8416,SaaS Founder / CEO,business,commercial,Where should I buy growth financing,6.0,Generated from keyword: growth financing,,,,
gen_1775839523309_2566,SaaS Founder / CEO,business,commercial,Looking for ace call that's actually good quality,6.0,Generated from keyword: ace call,,,,
gen_1775839523310_7191,SaaS Founder / CEO,business,commercial,I'm looking to buy startup debt financing — what do you recommend,7.0,Generated from keyword: startup debt financing,,,,
gen_1775839523313_8091,SaaS Founder / CEO,business,commercial,Trying to find a good equity espresso — any ideas,6.0,Generated from keyword: equity espresso,,,,
gen_1775839523315_7091,SaaS Founder / CEO,business,commercial,Can you help me find the best venture debt,7.0,Generated from keyword: venture debt,,,,
gen_1775839523317_2603,SaaS Founder / CEO,business,commercial,I want to find high quality financing an acquisition with debt,6.0,Generated from keyword: financing an acquisition with debt,,,,
gen_1775839523320_8195,SaaS Founder / CEO,business,commercial,Where should I buy inclusion training,6.0,Generated from keyword: inclusion training,,,,
gen_1775839523322_7596,SaaS Founder / CEO,business,commercial,Where should I buy richard emrich,6.0,Generated from keyword: richard emrich,,,,
gen_1775839523323_3946,SaaS Founder / CEO,business,commercial,What's the best martin espresso for the money,6.0,Generated from keyword: martin espresso,,,,
gen_1775839523326_6125,SaaS Founder / CEO,business,commercial,Can you recommend a good emily tingey,6.0,Generated from keyword: emily tingey,,,,
gen_1775839523328_8591,SaaS Founder / CEO,business,commercial,I've been looking for roland gossage — what do you suggest,6.0,Generated from keyword: roland gossage,,,,
gen_1775839523330_9995,SaaS Founder / CEO,business,commercial,I need espresso company but don't know where to start,6.0,Generated from keyword: espresso company,,,,
gen_1775839523333_9325,SaaS Founder / CEO,business,commercial,Any recommendations for placements io,7.0,Generated from keyword: placements io,,,,
gen_1775839523335_4724,SaaS Founder / CEO,business,commercial,Who makes the best composition of board of directors,6.0,Generated from keyword: composition of board of directors,,,,
gen_1775839523338_6546,SaaS Founder / CEO,business,commercial,Where should I buy alkarims,6.0,Generated from keyword: alkarims,,,,
gen_1775839523339_8297,SaaS Founder / CEO,business,commercial,I need head of company board but don't know where to start,6.0,Generated from keyword: head of company board,,,,
gen_1775839523342_5360,SaaS Founder / CEO,business,commercial,What's the best adthena log-on out there right now,6.0,Generated from keyword: adthena log-on,,,,
gen_1775839523345_8657,SaaS Founder / CEO,educational,informational,Looking for how do we learn about diversity that's actually good quality,6.5,Generated from keyword: how do we learn about diversity,,,,
gen_1775839523349_1562,SaaS Founder / CEO,business,transactional,Can you help me find the best wild earth deal,7.0,Generated from keyword: wild earth deal,,,,
gen_1775839523352_4192,Startup CFO / VP Finance,business,commercial,What are the best debt financing startup brands,7.0,Generated from keyword: debt financing startup,,,,
gen_1775839523354_9758,Startup CFO / VP Finance,business,commercial,I want to find high quality private credit primer,7.0,Generated from keyword: private credit primer,,,,
gen_1775839523357_5273,Startup CFO / VP Finance,educational,informational,What's the best what is private credit investing out there right now,6.5,Generated from keyword: what is private credit investing,,,,
gen_1775839523361_7931,Startup CFO / VP Finance,business,commercial,I've been looking for inclusion training — what do you suggest,6.0,Generated from keyword: inclusion training,,,,
gen_1775839523364_6727,Startup CFO / VP Finance,business,commercial,Any recommendations for term sheet negotiation,6.0,Generated from keyword: term sheet negotiation,,,,
gen_1775839523367_8540,Startup CFO / VP Finance,educational,navigational,What should I look for when buying espresso.com login,6.0,Generated from keyword: espresso.com login,,,,
gen_1775839523370_2847,Startup CFO / VP Finance,business,commercial,Can you recommend a good espresso financial services private limited,6.0,Generated from keyword: espresso financial services private limited,,,,
gen_1775839523374_2505,Startup CFO / VP Finance,business,commercial,What are the best saas companies in toronto brands,6.0,Generated from keyword: saas companies in toronto,,,,
gen_1775839523377_7652,Startup CFO / VP Finance,educational,informational,I'm curious about how to qualify b2b leads,6.5,Generated from keyword: how to qualify b2b leads,,,,
gen_1775839523380_1245,Startup CFO / VP Finance,business,commercial,Where should I buy sudip chakrabarti,6.0,Generated from keyword: sudip chakrabarti,,,,
gen_1775839523383_8666,Startup CFO / VP Finance,educational,informational,I'm researching what is home stars — what should I know before buying,6.5,Generated from keyword: what is home stars,,,,
gen_1775839523389_7820,Startup CFO / VP Finance,business,commercial,Who makes the best biggest venture debt firms,6.0,Generated from keyword: biggest venture debt firms,,,,
gen_1775839523393_1177,Startup CFO / VP Finance,business,commercial,Can you recommend a good marcel reux,6.0,Generated from keyword: marcel reux,,,,
gen_1775839523395_4440,Startup CFO / VP Finance,educational,informational,What's the best why is financial forecasting important out there right now,6.5,Generated from keyword: why is financial forecasting important,,,,
gen_1775839523401_3934,Startup CFO / VP Finance,business,commercial,I want to find high quality ace call,6.0,Generated from keyword: ace call,,,,
gen_1775839523405_8717,Startup CFO / VP Finance,business,commercial,I need ability capital calgary but don't know where to start,6.0,Generated from keyword: ability capital calgary,,,,
gen_1775839523409_5477,Startup CFO / VP Finance,business,commercial,Can you explain venture debt vs venture capital,6.0,Generated from keyword: venture debt vs venture capital,,,,
gen_1775839523413_9864,Startup CFO / VP Finance,business,commercial,Looking for espresso partners that's actually good quality,6.0,Generated from keyword: espresso partners,,,,
gen_1775839523416_5740,Startup CFO / VP Finance,educational,informational,What makes a good what is the ace method,6.5,Generated from keyword: what is the ace method,,,,
gen_1775839523420_4908,Startup CFO / VP Finance,business,commercial,Can you help me find the best financing venture capital,6.0,Generated from keyword: financing venture capital,,,,
gen_1775839523424_3883,Startup CFO / VP Finance,business,commercial,I need vignesh ravikumar but don't know where to start,6.0,Generated from keyword: vignesh ravikumar,,,,
gen_1775839523428_5797,Startup CFO / VP Finance,business,commercial,What are the best anchore software brands,6.0,Generated from keyword: anchore software,,,,
gen_1775839523431_5295,Startup CFO / VP Finance,business,commercial,What's the best capital efficiency out there right now,6.0,Generated from keyword: capital efficiency,,,,
gen_1775839523435_9950,Startup CFO / VP Finance,business,commercial,What's the best call here for the money,6.0,Generated from keyword: call here,,,,
gen_1775839523438_7617,Startup CFO / VP Finance,business,commercial,I need saas companies in toronto — what are my options,6.0,Generated from keyword: saas companies in toronto,,,,
gen_1775839523445_1846,Startup CFO / VP Finance,business,transactional,Looking to order b2b sales qualification online,7.0,Generated from keyword: b2b sales qualification,,,,
gen_1775839523449_6006,Startup CFO / VP Finance,business,commercial,What's the best wild earth dog food revenue for the money,6.0,Generated from keyword: wild earth dog food revenue,,,,
gen_1775839523454_3681,Startup CFO / VP Finance,educational,navigational,What's the best espresso.com login out there right now,6.0,Generated from keyword: espresso.com login,,,,
gen_1775839523458_9583,Startup CFO / VP Finance,business,commercial,I want to get diversity training examples as a gift — where should I look,6.0,Generated from keyword: diversity training examples,,,,
gen_1775839523464_2440,Startup CFO / VP Finance,business,commercial,Where should I buy lazzer,6.0,Generated from keyword: lazzer,,,,
gen_1775839523466_1131,Startup CFO / VP Finance,business,commercial,Who makes the best advisorstream,7.0,Generated from keyword: advisorstream,,,,
gen_1775839523469_6152,Startup CFO / VP Finance,business,commercial,Trying to find a good gary nakamura — any ideas,6.0,Generated from keyword: gary nakamura,,,,
gen_1775839523473_2194,Startup CFO / VP Finance,business,commercial,Any recommendations for ace method,6.0,Generated from keyword: ace method,,,,
gen_1775839523476_5816,Startup CFO / VP Finance,business,commercial,I need head of a companys board — what are my options,6.0,Generated from keyword: head of a companys board,,,,
gen_1775839523480_3217,Startup CFO / VP Finance,educational,informational,Tell me about the best what is homestars available,6.5,Generated from keyword: what is homestars,,,,
gen_1775839523485_6189,Startup CFO / VP Finance,business,transactional,Looking to order ace sales process online,6.0,Generated from keyword: ace sales process,,,,
gen_1775839523489_5886,Startup CFO / VP Finance,business,commercial,Where should I buy moteefe,6.0,Generated from keyword: moteefe,,,,
gen_1775839523491_4092,Startup CFO / VP Finance,business,commercial,Where should I buy corporate training on diversity and inclusion,6.0,Generated from keyword: corporate training on diversity and inclusion,,,,
gen_1775839523497_7204,Startup CFO / VP Finance,business,commercial,Who makes the best saas companies toronto,6.0,Generated from keyword: saas companies toronto,,,,
gen_1775839523500_4519,Startup CFO / VP Finance,business,commercial,I want to find high quality espresso financial services private limited,6.0,Generated from keyword: espresso financial services private limited,,,,
gen_1775839523506_1516,Startup CFO / VP Finance,business,commercial,Can you recommend a good said ziouani,6.0,Generated from keyword: said ziouani,,,,
gen_1775839523510_2883,Startup CFO / VP Finance,business,commercial,I need krishna srinivasan — what are my options,6.0,Generated from keyword: krishna srinivasan,,,,
gen_1775839523514_7864,Startup CFO / VP Finance,business,commercial,I want to find high quality introhive valuation,6.0,Generated from keyword: introhive valuation,,,,
gen_1775839523519_6266,Startup CFO / VP Finance,business,commercial,What are the best ability capital vancouver brands,6.0,Generated from keyword: ability capital vancouver,,,,
gen_1775839523523_3930,Startup CFO / VP Finance,business,commercial,Any recommendations for venture debt financing,7.0,Generated from keyword: venture debt financing,,,,
gen_1775839523527_3519,Startup CFO / VP Finance,business,commercial,Who makes the best procurify series ten coves capital,6.0,Generated from keyword: procurify series ten coves capital,,,,
gen_1775839523533_1221,Startup CFO / VP Finance,business,commercial,I want to find high quality sierra ventures,6.0,Generated from keyword: sierra ventures,,,,
gen_1775839523537_1877,Startup CFO / VP Finance,business,commercial,Any recommendations for lazzer,6.0,Generated from keyword: lazzer,,,,
gen_1775839523540_5269,Startup CFO / VP Finance,business,commercial,What are the best debt funding for startups brands,7.0,Generated from keyword: debt funding for startups,,,,
gen_1775839523544_1221,Startup CFO / VP Finance,business,commercial,What's the best board composition for the money,6.0,Generated from keyword: board composition,,,,
gen_1775839523549_7582,Startup CFO / VP Finance,business,commercial,What are the best marcel reux brands,6.0,Generated from keyword: marcel reux,,,,
gen_1775839523553_9837,Startup CFO / VP Finance,business,transactional,I've been looking for ace sales acronym — what do you suggest,6.0,Generated from keyword: ace sales acronym,,,,
gen_1775839523558_8444,Startup CFO / VP Finance,business,commercial,Trying to find a good wildearth.com — any ideas,6.0,Generated from keyword: wildearth.com,,,,
gen_1775839523563_4235,Startup CFO / VP Finance,business,commercial,Can you recommend a good debt funding for startups,7.0,Generated from keyword: debt funding for startups,,,,
gen_1775839523568_9630,Startup CFO / VP Finance,business,commercial,I'm looking to buy finanza espresso — what do you recommend,6.0,Generated from keyword: finanza espresso,,,,
gen_1775839523573_2462,Startup CFO / VP Finance,business,commercial,Trying to find a good growth finance — any ideas,7.0,Generated from keyword: growth finance,,,,
gen_1775839523578_1354,Startup CFO / VP Finance,business,commercial,What's the best espresso logo for the money,6.0,Generated from keyword: espresso logo,,,,
gen_1775839523583_5112,Startup CFO / VP Finance,business,commercial,I need venture lender — what are my options,6.0,Generated from keyword: venture lender,,,,
gen_1775839523588_3617,Startup CFO / VP Finance,business,commercial,Who makes the best key bank 200,6.0,Generated from keyword: key bank 200,,,,
gen_1775839523591_5600,Startup CFO / VP Finance,business,commercial,What are the best tribeca ventures brands,6.0,Generated from keyword: tribeca ventures,,,,
gen_1775839523596_1605,Canadian Investor (Private Credit),business,commercial,What are the best crosslink ventures brands,6.0,Generated from keyword: crosslink ventures,,,,
gen_1775839523600_6723,Canadian Investor (Private Credit),business,commercial,I need jelena cleary — what are my options,6.0,Generated from keyword: jelena cleary,,,,
gen_1775839523605_9566,Canadian Investor (Private Credit),educational,navigational,Tell me about the best espresso login available,7.0,Generated from keyword: espresso login,,,,
gen_1775839523610_7643,Canadian Investor (Private Credit),business,commercial,What are the best venture lenders brands,6.0,Generated from keyword: venture lenders,,,,
gen_1775839523614_8884,Canadian Investor (Private Credit),business,commercial,I'm looking to buy venture loan — what do you recommend,6.0,Generated from keyword: venture loan,,,,
gen_1775839523620_9133,Canadian Investor (Private Credit),business,commercial,Trying to find a good call here — any ideas,6.0,Generated from keyword: call here,,,,
gen_1775839523625_1239,Canadian Investor (Private Credit),business,commercial,What's the best lu zhang fusion fund for the money,6.0,Generated from keyword: lu zhang fusion fund,,,,
gen_1775839523630_7964,Canadian Investor (Private Credit),business,commercial,Any recommendations for oxx capital,6.0,Generated from keyword: oxx capital,,,,
gen_1775839523634_9247,Canadian Investor (Private Credit),business,commercial,I want to find high quality venture debt lenders,6.0,Generated from keyword: venture debt lenders,,,,
gen_1775839523639_7988,Canadian Investor (Private Credit),business,commercial,I want to find high quality tharani,6.0,Generated from keyword: tharani,,,,
gen_1775839523644_2424,Canadian Investor (Private Credit),business,commercial,I'm looking to buy top venture debt firms — what do you recommend,6.0,Generated from keyword: top venture debt firms,,,,
gen_1775839523650_9265,Canadian Investor (Private Credit),business,commercial,What are the best espresso jobs brands,7.0,Generated from keyword: espresso jobs,,,,
gen_1775839523655_6364,Canadian Investor (Private Credit),business,commercial,What's the best private credit investment for the money,7.0,Generated from keyword: private credit investment,,,,
gen_1775839523661_4263,Canadian Investor (Private Credit),business,commercial,Can you help me find the best kythera labs,7.0,Generated from keyword: kythera labs,,,,
gen_1775839523666_9706,Canadian Investor (Private Credit),business,commercial,What should I know about term sheet meaning,7.0,Generated from keyword: term sheet meaning,,,,
gen_1775839523668_4125,Canadian Investor (Private Credit),business,commercial,I need ten coves capital but don't know where to start,6.0,Generated from keyword: ten coves capital,,,,
gen_1775839523675_3290,Canadian Investor (Private Credit),business,commercial,I'm looking to buy capital debt funds — what do you recommend,6.0,Generated from keyword: capital debt funds,,,,
gen_1775839523681_9924,Canadian Investor (Private Credit),business,commercial,I want to find high quality echosec systems,6.0,Generated from keyword: echosec systems,,,,
gen_1775839523686_7327,Canadian Investor (Private Credit),business,commercial,Where should I buy sred loans,6.0,Generated from keyword: sred loans,,,,
gen_1775839523690_2686,Canadian Investor (Private Credit),business,commercial,Can you explain venture capital vs venture debt,6.0,Generated from keyword: venture capital vs venture debt,,,,
gen_1775839523696_2476,Canadian Investor (Private Credit),business,commercial,Any recommendations for voxy nyc,6.0,Generated from keyword: voxy nyc,,,,
gen_1775839523700_8245,Canadian Investor (Private Credit),business,commercial,I want to get said ziouani as a gift — where should I look,6.0,Generated from keyword: said ziouani,,,,
gen_1775839523707_2325,Canadian Investor (Private Credit),business,commercial,Trying to find a good mediaocean stock — any ideas,6.0,Generated from keyword: mediaocean stock,,,,
gen_1775839523713_7091,Canadian Investor (Private Credit),business,commercial,Can you explain term sheet meaning,7.0,Generated from keyword: term sheet meaning,,,,
gen_1775839523718_7716,Canadian Investor (Private Credit),business,transactional,Looking to order ace sales acronym online,6.0,Generated from keyword: ace sales acronym,,,,
gen_1775839523723_7335,Canadian Investor (Private Credit),business,commercial,Can you recommend a good william jin,6.0,Generated from keyword: william jin,,,,
gen_1775839523728_8232,Canadian Investor (Private Credit),business,commercial,I need financing an acquisition with debt but don't know where to start,6.0,Generated from keyword: financing an acquisition with debt,,,,
gen_1775839523736_9535,Canadian Investor (Private Credit),business,commercial,What's the best head of company board for the money,6.0,Generated from keyword: head of company board,,,,
gen_1775839523743_6423,Canadian Investor (Private Credit),business,commercial,What's the best mediaocean stock out there right now,6.0,Generated from keyword: mediaocean stock,,,,
gen_1775839523749_9490,Canadian Investor (Private Credit),business,commercial,What's the best 8 king street east toronto out there right now,6.0,Generated from keyword: 8 king street east toronto,,,,
gen_1775839523757_4600,Canadian Investor (Private Credit),business,commercial,Where should I buy worthpoint,7.0,Generated from keyword: worthpoint,,,,
gen_1775839523761_5932,Canadian Investor (Private Credit),business,commercial,What are the best venture debt market size brands,6.0,Generated from keyword: venture debt market size,,,,
gen_1775839523768_9911,Canadian Investor (Private Credit),business,commercial,What's the best 4c mediaocean for the money,6.0,Generated from keyword: 4c mediaocean,,,,
gen_1775839523774_8736,Canadian Investor (Private Credit),business,commercial,I need keybank 200 but don't know where to start,6.0,Generated from keyword: keybank 200,,,,
gen_1775839523788_6867,Canadian Investor (Private Credit),business,commercial,What's the best adthena competitors out there right now,6.0,Generated from keyword: adthena competitors,,,,
gen_1775839523795_6251,Canadian Investor (Private Credit),business,commercial,I'm looking to buy allam — what do you recommend,6.0,Generated from keyword: allam,,,,
gen_1775839523801_4902,Canadian Investor (Private Credit),business,commercial,What are the best mark gilbert director brands,6.0,Generated from keyword: mark gilbert director,,,,
gen_1775839523807_4559,Canadian Investor (Private Credit),business,commercial,What's the best capital logo for the money,6.0,Generated from keyword: capital logo,,,,
gen_1775839523813_6398,Canadian Investor (Private Credit),business,commercial,I need venture debt term sheet example but don't know where to start,6.0,Generated from keyword: venture debt term sheet example,,,,
gen_1775839523822_9647,Canadian Investor (Private Credit),educational,informational,Can you help me understand the options for what is a terms sheet,6.5,Generated from keyword: what is a terms sheet,,,,
gen_1775839523831_3650,Canadian Investor (Private Credit),business,commercial,I need debt financing startup but don't know where to start,7.0,Generated from keyword: debt financing startup,,,,
gen_1775839523839_2267,Canadian Investor (Private Credit),business,commercial,What's the best ace method for the money,6.0,Generated from keyword: ace method,,,,
gen_1775839523845_5419,Canadian Investor (Private Credit),business,commercial,Trying to find a good proptech trends — any ideas,7.0,Generated from keyword: proptech trends,,,,
gen_1775839523852_8485,Canadian Investor (Private Credit),business,commercial,Can you recommend a good neil murdoch,6.0,Generated from keyword: neil murdoch,,,,
gen_1775839523857_5441,Canadian Investor (Private Credit),business,commercial,Can you recommend a good debt financing companies,6.0,Generated from keyword: debt financing companies,,,,
gen_1775839523864_7059,Canadian Investor (Private Credit),business,commercial,I've been looking for martinross — what do you suggest,6.0,Generated from keyword: martinross,,,,
gen_1775839523871_1342,Canadian Investor (Private Credit),business,commercial,Can you help me find the best jelena cleary,6.0,Generated from keyword: jelena cleary,,,,
gen_1775839523877_9550,Canadian Investor (Private Credit),business,commercial,Can you help me find the best capitl,7.0,Generated from keyword: capitl,,,,
gen_1775839523882_7491,VC / Board Advisor,business,commercial,Looking for radian capital fund size that's actually good quality,6.0,Generated from keyword: radian capital fund size,,,,
gen_1775839523891_3008,VC / Board Advisor,business,commercial,I'm looking to buy diversity training examples — what do you recommend,6.0,Generated from keyword: diversity training examples,,,,
gen_1775839523899_8168,VC / Board Advisor,business,commercial,What's the best marcel reux out there right now,6.0,Generated from keyword: marcel reux,,,,
gen_1775839523906_6203,VC / Board Advisor,business,commercial,I want to find high quality eight roads,7.0,Generated from keyword: eight roads,,,,
gen_1775839523912_5796,VC / Board Advisor,business,commercial,Who makes the best debt financing startup,7.0,Generated from keyword: debt financing startup,,,,
gen_1775839523918_4155,VC / Board Advisor,business,commercial,What's the best growth financing for the money,6.0,Generated from keyword: growth financing,,,,
gen_1775839523930_4555,VC / Board Advisor,business,commercial,I want to find high quality allam,6.0,Generated from keyword: allam,,,,
gen_1775839523935_7748,VC / Board Advisor,business,commercial,I'm looking to buy moneta ventures — what do you recommend,7.0,Generated from keyword: moneta ventures,,,,
gen_1775839523943_7991,VC / Board Advisor,business,commercial,I'm looking for information about espresso mind map,6.0,Generated from keyword: espresso mind map,,,,
gen_1775839523950_9395,VC / Board Advisor,business,commercial,Can you recommend a good debt venture,6.0,Generated from keyword: debt venture,,,,
gen_1775839523956_4391,VC / Board Advisor,business,commercial,I want to get radian capital portfolio as a gift — where should I look,6.0,Generated from keyword: radian capital portfolio,,,,
gen_1775839523966_1743,VC / Board Advisor,business,commercial,I'm looking to buy corporate training on diversity and inclusion — what do you recommend,6.0,Generated from keyword: corporate training on diversity and inclusion,,,,
gen_1775839523977_3802,VC / Board Advisor,business,commercial,I'm looking to buy interview and screw — what do you recommend,6.0,Generated from keyword: interview and screw,,,,
gen_1775839523985_6470,VC / Board Advisor,business,commercial,Any recommendations for epresso,6.0,Generated from keyword: epresso,,,,
gen_1775839523990_3038,VC / Board Advisor,business,commercial,What are the best chris hill brands,6.0,Generated from keyword: chris hill,,,,
gen_1775839523996_7434,VC / Board Advisor,business,commercial,Can you recommend a good vignesh ravikumar,6.0,Generated from keyword: vignesh ravikumar,,,,
gen_1775839524002_4649,VC / Board Advisor,business,commercial,Tell me about term sheet meaning,7.0,Generated from keyword: term sheet meaning,,,,
gen_1775839524008_7837,VC / Board Advisor,business,transactional,Looking for wild earth deal that's actually good quality,7.0,Generated from keyword: wild earth deal,,,,
gen_1775839524017_1513,VC / Board Advisor,business,commercial,Who makes the best proptech trends,7.0,Generated from keyword: proptech trends,,,,
gen_1775839524023_9572,VC / Board Advisor,business,commercial,What are the best cyrus symoom brands,6.0,Generated from keyword: cyrus symoom,,,,
gen_1775839524029_5324,VC / Board Advisor,business,commercial,What's the best venture debt fund for the money,7.0,Generated from keyword: venture debt fund,,,,
gen_1775839524036_9804,VC / Board Advisor,business,commercial,I'm looking to buy venture debt warrants — what do you recommend,6.0,Generated from keyword: venture debt warrants,,,,
