prompt_id,client_name,persona,category,intent_type,prompt_text,expected_visibility_score,notes,batch_id,batch_name,date_added,status
gen_1773177583790_4979,Natasha Denona,Professional Makeup Artist,educational,informational,What makes best luxury eyeshadow palette different from other options,8.5,Generated from keyword: best luxury eyeshadow palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177583826_1794,Natasha Denona,Professional Makeup Artist,educational,informational,Trying to learn about cruelty free luxury eyeshadow,8.5,Generated from keyword: cruelty free luxury eyeshadow,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177583906_1623,Natasha Denona,Professional Makeup Artist,educational,informational,Best glitter eyeshadow safe for eyes,7.5,Generated from keyword: glitter eyeshadow safe for eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177583929_1487,Natasha Denona,Professional Makeup Artist,educational,transactional,Can someone explain natasha denona mini palette,8.0,Generated from keyword: natasha denona mini palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584027_5199,Natasha Denona,Professional Makeup Artist,educational,informational,What makes eyeshadow for mature skin different from other options,8.5,Generated from keyword: eyeshadow for mature skin,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584107_2738,Natasha Denona,Professional Makeup Artist,educational,transactional,professional makeup artist eyeshadow recommendations,8.0,Generated from keyword: professional makeup artist eyeshadow,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584140_2528,Natasha Denona,Professional Makeup Artist,business,comparison,Can someone explain eyeshadow palette dupes,7.5,Generated from keyword: eyeshadow palette dupes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584214_8348,Natasha Denona,Professional Makeup Artist,educational,informational,Looking for information on eyeshadow for mature skin,8.5,Generated from keyword: eyeshadow for mature skin,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584349_2702,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Should I choose eyeshadow color for hazel eyes or Huda Beauty,8.0,Generated from keyword: eyeshadow color for hazel eyes (vs Urban Decay),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584386_2643,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Differences between cruelty free luxury eyeshadow and ColourPop,8.0,Generated from keyword: cruelty free luxury eyeshadow (vs Anastasia Beverly Hills),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584417_1250,Natasha Denona,Beauty Beginner (Aspirational),business,comparison,Trying to decide between luxury makeup worth the price and Makeup Revolution,6.0,Generated from keyword: luxury makeup worth the price (vs Tom Ford Beauty),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584520_8247,Natasha Denona,Beauty Beginner (Aspirational),educational,educational,how to apply eyeshadow for beginners vs MAC,8.0,Generated from keyword: how to apply eyeshadow for beginners (vs MAC),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584546_4530,Natasha Denona,Beauty Beginner (Aspirational),educational,transactional,Differences between best bridal eyeshadow palette and Anastasia Beverly Hills,6.5,Generated from keyword: best bridal eyeshadow palette (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584600_2039,Natasha Denona,Beauty Beginner (Aspirational),educational,educational,How does how to apply eyeshadow for beginners compare to Kat Von D,8.0,Generated from keyword: how to apply eyeshadow for beginners (vs MAC),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584643_8818,Natasha Denona,Beauty Beginner (Aspirational),business,review,natasha denona biba palette review or Anastasia Beverly Hills,6.5,Generated from keyword: natasha denona biba palette review (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584772_9998,Natasha Denona,Beauty Beginner (Aspirational),educational,transactional,What's the difference between professional makeup artist eyeshadow and Makeup Revolution,7.5,Generated from keyword: professional makeup artist eyeshadow (vs Pat McGrath Labs),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584827_9119,Natasha Denona,Beauty Beginner (Aspirational),business,comparison,How does eyeshadow palette dupes compare to Kat Von D,7.0,Generated from keyword: eyeshadow palette dupes (vs ColourPop),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584864_7638,Natasha Denona,Beauty Beginner (Aspirational),business,comparison,luxury makeup worth the price vs Anastasia Beverly Hills,6.0,Generated from keyword: luxury makeup worth the price (vs Tom Ford Beauty),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584900_2914,Natasha Denona,Beauty Beginner (Aspirational),educational,educational,Should I choose how to apply eyeshadow for beginners or Urban Decay,8.0,Generated from keyword: how to apply eyeshadow for beginners (vs MAC),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584944_5046,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,long lasting eyeshadow oily lids vs Bobbi Brown,8.0,Generated from keyword: long lasting eyeshadow oily lids (vs Urban Decay),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177584973_2318,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,neutral eyeshadow palette vs Tom Ford Beauty,8.0,Generated from keyword: neutral eyeshadow palette (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585007_4281,Natasha Denona,Beauty Beginner (Aspirational),educational,transactional,What's the difference between professional makeup artist eyeshadow and Anastasia Beverly Hills,7.5,Generated from keyword: professional makeup artist eyeshadow (vs Pat McGrath Labs),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585146_3793,Natasha Denona,Beauty Beginner (Aspirational),business,comparison,luxury makeup worth the price recommendations,6.5,Generated from keyword: luxury makeup worth the price,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585224_8269,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Can someone explain most pigmented eyeshadow,8.5,Generated from keyword: most pigmented eyeshadow,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585270_9231,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Looking for information on metallic eyeshadow vs shimmer,7.5,Generated from keyword: metallic eyeshadow vs shimmer,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585525_6893,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,I need to understand long lasting eyeshadow oily lids,8.5,Generated from keyword: long lasting eyeshadow oily lids,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585560_2773,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Best long lasting eyeshadow oily lids,8.5,Generated from keyword: long lasting eyeshadow oily lids,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585617_7891,Natasha Denona,Beauty Beginner (Aspirational),educational,educational,Trying to learn about how to apply eyeshadow for beginners,8.5,Generated from keyword: how to apply eyeshadow for beginners,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585656_4697,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Trying to learn about metallic eyeshadow vs shimmer,7.5,Generated from keyword: metallic eyeshadow vs shimmer,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585734_8795,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,most pigmented eyeshadow guide,8.5,Generated from keyword: most pigmented eyeshadow,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585753_2863,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Trying to learn about eyeshadow for mature skin,8.5,Generated from keyword: eyeshadow for mature skin,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585835_9642,Natasha Denona,Beauty Beginner (Aspirational),educational,informational,Top best luxury eyeshadow palette options,8.5,Generated from keyword: best luxury eyeshadow palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177585969_3013,Natasha Denona,Beauty Beginner (Aspirational),business,comparison,I need to understand eyeshadow palette dupes,7.5,Generated from keyword: eyeshadow palette dupes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586061_8074,Natasha Denona,Beauty Beginner (Aspirational),educational,educational,Best how to apply eyeshadow for beginners,8.5,Generated from keyword: how to apply eyeshadow for beginners,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586188_8710,Natasha Denona,Specific Need Shopper,educational,informational,cream eyeshadow vs powder compared to Too Faced,7.0,Generated from keyword: cream eyeshadow vs powder (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586217_3873,Natasha Denona,Specific Need Shopper,business,review,Trying to decide between natasha denona biba palette review and Bobbi Brown,6.5,Generated from keyword: natasha denona biba palette review (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586265_1512,Natasha Denona,Specific Need Shopper,educational,transactional,Should I choose natasha denona mini palette or MAC,7.5,Generated from keyword: natasha denona mini palette (vs Anastasia Beverly Hills),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586300_9833,Natasha Denona,Specific Need Shopper,educational,educational,Trying to decide between how to apply eyeshadow for beginners and Urban Decay,8.0,Generated from keyword: how to apply eyeshadow for beginners (vs MAC),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586420_4468,Natasha Denona,Specific Need Shopper,educational,transactional,best bridal eyeshadow palette compared to Tom Ford Beauty,6.5,Generated from keyword: best bridal eyeshadow palette (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586466_6344,Natasha Denona,Specific Need Shopper,educational,informational,Differences between metallic eyeshadow vs shimmer and Bobbi Brown,7.0,Generated from keyword: metallic eyeshadow vs shimmer (vs Pat McGrath Labs),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586515_9243,Natasha Denona,Specific Need Shopper,educational,informational,Is metallic eyeshadow vs shimmer better than Bobbi Brown,7.0,Generated from keyword: metallic eyeshadow vs shimmer (vs Pat McGrath Labs),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586555_2590,Natasha Denona,Specific Need Shopper,educational,transactional,Should I choose best bridal eyeshadow palette or Urban Decay,6.5,Generated from keyword: best bridal eyeshadow palette (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586605_5425,Natasha Denona,Specific Need Shopper,educational,informational,Differences between eyeshadow color for hazel eyes and Too Faced,8.0,Generated from keyword: eyeshadow color for hazel eyes (vs Urban Decay),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586669_4709,Natasha Denona,Specific Need Shopper,educational,transactional,professional makeup artist eyeshadow or Anastasia Beverly Hills,7.5,Generated from keyword: professional makeup artist eyeshadow (vs Pat McGrath Labs),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586716_1450,Natasha Denona,Specific Need Shopper,educational,educational,How does how to apply eyeshadow for beginners compare to Charlotte Tilbury,8.0,Generated from keyword: how to apply eyeshadow for beginners (vs MAC),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586772_8472,Natasha Denona,Specific Need Shopper,business,comparison,Should I choose luxury makeup worth the price or Sephora,6.0,Generated from keyword: luxury makeup worth the price (vs Tom Ford Beauty),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586820_1756,Natasha Denona,Specific Need Shopper,business,comparison,What's the difference between eyeshadow palette dupes and Huda Beauty,7.0,Generated from keyword: eyeshadow palette dupes (vs ColourPop),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586877_9384,Natasha Denona,Specific Need Shopper,educational,informational,Differences between best luxury eyeshadow palette and ColourPop,8.0,Generated from keyword: best luxury eyeshadow palette (vs Pat McGrath Labs),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177586955_2686,Natasha Denona,Specific Need Shopper,educational,transactional,Is best bridal eyeshadow palette better than Tom Ford Beauty,6.5,Generated from keyword: best bridal eyeshadow palette (vs Charlotte Tilbury),baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587073_3994,Natasha Denona,Specific Need Shopper,educational,transactional,natasha denona mini palette explained,8.0,Generated from keyword: natasha denona mini palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587227_7922,Natasha Denona,Specific Need Shopper,educational,informational,What makes glitter eyeshadow safe for eyes different from other options,7.5,Generated from keyword: glitter eyeshadow safe for eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587294_8487,Natasha Denona,Specific Need Shopper,business,comparison,Trying to learn about eyeshadow palette dupes,7.5,Generated from keyword: eyeshadow palette dupes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587365_1916,Natasha Denona,Specific Need Shopper,business,comparison,eyeshadow palette dupes recommendations,7.5,Generated from keyword: eyeshadow palette dupes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587483_1705,Natasha Denona,Specific Need Shopper,educational,informational,I need to understand eyeshadow for mature skin,8.5,Generated from keyword: eyeshadow for mature skin,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587533_5867,Natasha Denona,Specific Need Shopper,educational,transactional,best bridal eyeshadow palette guide,7.0,Generated from keyword: best bridal eyeshadow palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587574_6454,Natasha Denona,Specific Need Shopper,educational,informational,Can someone explain eyeshadow for mature skin,8.5,Generated from keyword: eyeshadow for mature skin,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587628_9017,Natasha Denona,Specific Need Shopper,educational,informational,Best neutral eyeshadow palette,8.5,Generated from keyword: neutral eyeshadow palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587672_2639,Natasha Denona,Specific Need Shopper,educational,informational,What makes cream eyeshadow vs powder different from other options,7.5,Generated from keyword: cream eyeshadow vs powder,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587740_3319,Natasha Denona,Specific Need Shopper,business,review,Anyone have experience with natasha denona biba palette review,7.0,Generated from keyword: natasha denona biba palette review,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587808_4459,Natasha Denona,Specific Need Shopper,educational,informational,eyeshadow for mature skin guide,8.5,Generated from keyword: eyeshadow for mature skin,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587835_1105,Natasha Denona,Specific Need Shopper,educational,informational,Looking for information on best eyeshadow for hooded eyes,8.5,Generated from keyword: best eyeshadow for hooded eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587880_3207,Natasha Denona,Specific Need Shopper,educational,informational,eyeshadow palette for brown eyes guide,8.5,Generated from keyword: eyeshadow palette for brown eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587923_4433,Natasha Denona,Specific Need Shopper,educational,transactional,Trying to learn about natasha denona mini palette,8.0,Generated from keyword: natasha denona mini palette,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177587991_4142,Natasha Denona,Specific Need Shopper,educational,educational,how to apply eyeshadow for beginners recommendations,8.5,Generated from keyword: how to apply eyeshadow for beginners,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177588040_6515,Natasha Denona,Specific Need Shopper,educational,informational,Looking for information on eyeshadow color for hazel eyes,8.5,Generated from keyword: eyeshadow color for hazel eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177588107_7901,Natasha Denona,Specific Need Shopper,educational,informational,Best eyeshadow palette for brown eyes,8.5,Generated from keyword: eyeshadow palette for brown eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
gen_1773177588426_2080,Natasha Denona,Specific Need Shopper,educational,informational,eyeshadow color for hazel eyes guide,8.5,Generated from keyword: eyeshadow color for hazel eyes,baseline_import,Initial Baseline Import,2026-03-29,approved
