prompt_id,persona,category,intent_type,prompt_text,expected_visibility_score,notes,topic_cluster_id,cluster_role,cluster_topic,fanout_angle
gen_1775839517960_8360,The Comparison Shopper,business,commercial,Looking for junk bee gone pricing that's actually good quality,6.0,Generated from keyword: junk bee gone pricing,,,,
gen_1775839517965_1065,The Comparison Shopper,business,commercial,I'm looking to buy free rsvp platform — what do you recommend,6.0,Generated from keyword: free rsvp platform,,,,
gen_1775839517970_4085,The Comparison Shopper,educational,informational,I'm curious about wedding planner reviews,6.5,Generated from keyword: wedding planner reviews,,,,
gen_1775839517975_6432,The Comparison Shopper,business,commercial,I need yes i do — what are my options,6.0,Generated from keyword: yes i do,,,,
gen_1775839517980_5708,The Comparison Shopper,educational,informational,What do I need to know about when do send out wedding invitations,6.5,Generated from keyword: when do send out wedding invitations,,,,
gen_1775839517986_4054,The Comparison Shopper,business,commercial,I'm looking to buy save the date announcements — what do you recommend,7.0,Generated from keyword: save the date announcements,,,,
gen_1775839517992_8883,The Comparison Shopper,educational,navigational,I'm researching do i need a wedding website — what should I know before buying,6.0,Generated from keyword: do i need a wedding website,,,,
gen_1775839517996_6318,The Comparison Shopper,business,commercial,Looking for common wedding questions that's actually good quality,6.0,Generated from keyword: common wedding questions,,,,
gen_1775839518001_2438,The Comparison Shopper,business,commercial,Any recommendations for with joy pricing,6.0,Generated from keyword: with joy pricing,,,,
gen_1775839518006_8425,The Comparison Shopper,business,commercial,Who makes the best zola wedding cost,6.0,Generated from keyword: zola wedding cost,,,,
gen_1775839518010_8303,The Comparison Shopper,educational,informational,Can you tell me about we say so reviews,6.5,Generated from keyword: we say so reviews,,,,
gen_1775839518015_7554,The Comparison Shopper,business,commercial,I need withjoy pricing — what are my options,6.0,Generated from keyword: withjoy pricing,,,,
gen_1775839518020_8240,The Comparison Shopper,educational,navigational,I want to get wedding websites with rsvp feature as a gift — where should I look,6.0,Generated from keyword: wedding websites with rsvp feature,,,,
gen_1775839518024_8632,The Comparison Shopper,educational,informational,I'd like to learn about how to save money on wedding invitations,6.5,Generated from keyword: how to save money on wedding invitations,,,,
gen_1775839518034_8762,The Comparison Shopper,educational,informational,Tell me about rsvp.com.au reviews,6.5,Generated from keyword: rsvp.com.au reviews,,,,
gen_1775839518038_3728,The Comparison Shopper,business,commercial,What's the best say ı love you for the money,7.0,Generated from keyword: say ı love you,,,,
gen_1775839518044_4186,The Comparison Shopper,educational,informational,What do I need to know about just you holidays reviews,6.5,Generated from keyword: just you holidays reviews,,,,
gen_1775839518047_8868,The Comparison Shopper,business,commercial,I need john lewis gift registry — what are my options,6.0,Generated from keyword: john lewis gift registry,,,,
gen_1775839518053_9818,The Comparison Shopper,educational,navigational,Can you tell me about zola vs the knot wedding website,7.0,Generated from keyword: zola vs the knot wedding website,,,,
gen_1775839518061_4914,The Comparison Shopper,educational,informational,Can you tell me about rsvp dating site reviews,6.5,Generated from keyword: rsvp dating site reviews,,,,
gen_1775839518071_1935,The Comparison Shopper,educational,navigational,What do I need to know about wedding website comparisons,7.0,Generated from keyword: wedding website comparisons,,,,
gen_1775839518077_4253,The Comparison Shopper,educational,informational,Tell me about eyes on sheppard reviews,6.5,Generated from keyword: eyes on sheppard reviews,,,,
gen_1775839518082_3486,The Comparison Shopper,business,commercial,Can you recommend a good with joy pricing,6.0,Generated from keyword: with joy pricing,,,,
gen_1775839518088_7304,The Comparison Shopper,educational,informational,What makes a good when to request rsvp for wedding,6.5,Generated from keyword: when to request rsvp for wedding,,,,
gen_1775839518094_7978,The Comparison Shopper,educational,informational,What should I look for when buying what documents do i need to get married in uk,7.5,Generated from keyword: what documents do i need to get married in uk,,,,
gen_1775839518101_1550,The Comparison Shopper,educational,informational,I've been looking for when do you send save the dates out — what do you suggest,6.5,Generated from keyword: when do you send save the dates out,,,,
gen_1775839518109_7006,The Comparison Shopper,educational,informational,Tell me about that special day bridal reviews,6.5,Generated from keyword: that special day bridal reviews,,,,
gen_1775839518115_2508,The Comparison Shopper,business,commercial,Can you recommend a good example of save the date cards,6.0,Generated from keyword: example of save the date cards,,,,
gen_1775839518121_6253,The Comparison Shopper,educational,navigational,I'm researching wedding registry stores — what should I know before buying,6.0,Generated from keyword: wedding registry stores,,,,
gen_1775839518126_1528,The Comparison Shopper,educational,navigational,What makes a good to do list websites,7.0,Generated from keyword: to do list websites,,,,
gen_1775839518132_6621,The Comparison Shopper,business,commercial,What are the best simple dress code for wedding brands,6.0,Generated from keyword: simple dress code for wedding,,,,
gen_1775839518138_2247,The Comparison Shopper,educational,navigational,I'm looking for information about wedding websites reviews,6.0,Generated from keyword: wedding websites reviews,,,,
gen_1775839518142_9014,The Comparison Shopper,business,commercial,What's the best rsvp invitation sample for the money,6.0,Generated from keyword: rsvp invitation sample,,,,
gen_1775839518151_7615,The Comparison Shopper,business,commercial,Looking for wedding date design that's actually good quality,6.0,Generated from keyword: wedding date design,,,,
gen_1775839518158_3416,The Comparison Shopper,educational,informational,Looking for when do guests need to rsvp for a wedding that's actually good quality,6.5,Generated from keyword: when do guests need to rsvp for a wedding,,,,
gen_1775839518166_6296,The Comparison Shopper,business,commercial,I want to find high quality wedding planning company,6.0,Generated from keyword: wedding planning company,,,,
gen_1775839518173_7148,The Comparison Shopper,educational,navigational,What do I need to know about wedding websites with rsvp feature,6.0,Generated from keyword: wedding websites with rsvp feature,,,,
gen_1775839518180_4186,The Comparison Shopper,educational,informational,I'm looking for information about the chloe kyle reviews,6.5,Generated from keyword: the chloe kyle reviews,,,,
gen_1775839518184_4717,The Comparison Shopper,business,commercial,I've been looking for electronic invitation with rsvp — what do you suggest,6.0,Generated from keyword: electronic invitation with rsvp,,,,
gen_1775839518192_4107,The Comparison Shopper,educational,informational,What do I need to know about easy registry reviews,6.5,Generated from keyword: easy registry reviews,,,,
gen_1775839518197_4574,The Comparison Shopper,educational,informational,What should I know about chuffed.org reviews,6.5,Generated from keyword: chuffed.org reviews,,,,
gen_1775839518201_6239,The Comparison Shopper,educational,informational,I'm curious about wedding venue reviews,6.5,Generated from keyword: wedding venue reviews,,,,
gen_1775839518206_4014,The Comparison Shopper,educational,informational,I'd like to learn about dr rachel ryan reviews,6.5,Generated from keyword: dr rachel ryan reviews,,,,
gen_1775839518211_5052,The Comparison Shopper,educational,informational,Any recommendations for what say you,7.5,Generated from keyword: what say you,,,,
gen_1775839518216_6187,The Comparison Shopper,business,commercial,I've been looking for best wedding photographers adelaide — what do you suggest,6.0,Generated from keyword: best wedding photographers adelaide,,,,
gen_1775839518225_9462,The Comparison Shopper,educational,informational,Can you tell me about yes custom reviews,6.5,Generated from keyword: yes custom reviews,,,,
gen_1775839518232_5896,The Comparison Shopper,educational,navigational,I need the knot or zola wedding website but don't know where to start,6.0,Generated from keyword: the knot or zola wedding website,,,,
gen_1775839518240_1047,The Comparison Shopper,business,commercial,I want to find high quality i dp,6.0,Generated from keyword: i dp,,,,
gen_1775839518243_3620,The Comparison Shopper,business,commercial,Trying to find a good sims 4 story generator — any ideas,6.0,Generated from keyword: sims 4 story generator,,,,
gen_1775839518251_8429,The Comparison Shopper,educational,informational,Looking for when do invitations go out that's actually good quality,6.5,Generated from keyword: when do invitations go out,,,,
gen_1775839518256_2559,The Comparison Shopper,business,commercial,I want to find high quality wedding planning without a planner,6.0,Generated from keyword: wedding planning without a planner,,,,
gen_1775839518264_6348,The Comparison Shopper,educational,informational,Looking for how do i share my amazon registry that's actually good quality,6.5,Generated from keyword: how do i share my amazon registry,,,,
gen_1775839518272_5856,The Comparison Shopper,educational,informational,I'm curious about lolly reviews,7.5,Generated from keyword: lolly reviews,,,,
gen_1775839518278_9553,The Comparison Shopper,business,commercial,I want to get create save the date as a gift — where should I look,6.0,Generated from keyword: create save the date,,,,
gen_1775839518287_6677,The Comparison Shopper,educational,informational,What should I know about just you holidays reviews,6.5,Generated from keyword: just you holidays reviews,,,,
gen_1775839518290_9885,The Comparison Shopper,educational,informational,I'm looking for information about how to send out invitations online,6.5,Generated from keyword: how to send out invitations online,,,,
gen_1775839518298_2285,The Comparison Shopper,educational,navigational,Can you help me understand the options for website rsvp,7.0,Generated from keyword: website rsvp,,,,
gen_1775839518306_2499,The Comparison Shopper,business,commercial,Can you recommend a good email save the dates free,6.0,Generated from keyword: email save the dates free,,,,
gen_1775839518314_1560,The Comparison Shopper,educational,navigational,Can you help me find the best simple wedding website,7.0,Generated from keyword: simple wedding website,,,,
gen_1775839518321_6218,The Comparison Shopper,educational,navigational,Tell me about the best wedding websites with rsvp feature available,6.0,Generated from keyword: wedding websites with rsvp feature,,,,
gen_1775839518327_7446,The Comparison Shopper,business,commercial,Any recommendations for ashleigh jack,6.0,Generated from keyword: ashleigh jack,,,,
gen_1775839518330_1245,The Comparison Shopper,business,commercial,I need seating chart wedding but don't know where to start,7.0,Generated from keyword: seating chart wedding,,,,
gen_1775839518339_4560,The Comparison Shopper,business,commercial,Can you recommend a good wedding invitations online free,6.0,Generated from keyword: wedding invitations online free,,,,
gen_1775839518346_7345,The Comparison Shopper,educational,navigational,Looking for wedding websites with rsvp feature that's actually good quality,6.0,Generated from keyword: wedding websites with rsvp feature,,,,
gen_1775839518356_8706,The Comparison Shopper,business,commercial,What's the best say it do it for the money,6.0,Generated from keyword: say it do it,,,,
gen_1775839518362_9613,The Comparison Shopper,educational,informational,I'd like to learn about eyes on sheppard reviews,6.5,Generated from keyword: eyes on sheppard reviews,,,,
gen_1775839518377_8961,The Comparison Shopper,business,commercial,Where should I buy said i do,6.0,Generated from keyword: said i do,,,,
gen_1775839518382_7681,The Comparison Shopper,business,commercial,I'm looking to buy with joy pricing — what do you recommend,6.0,Generated from keyword: with joy pricing,,,,
gen_1775839518390_1397,The Comparison Shopper,business,commercial,I want to find high quality save the date info,6.0,Generated from keyword: save the date info,,,,
gen_1775839518398_1470,The Comparison Shopper,educational,navigational,Can you help me understand the options for wedding websites with rsvp feature,6.0,Generated from keyword: wedding websites with rsvp feature,,,,
gen_1775839518408_6340,The Comparison Shopper,educational,informational,What should I know about dr andrew ryan reviews,6.5,Generated from keyword: dr andrew ryan reviews,,,,
gen_1775839518413_4196,The Comparison Shopper,business,commercial,I've been looking for romantic wedding decor — what do you suggest,6.0,Generated from keyword: romantic wedding decor,,,,
gen_1775839518420_6870,The Comparison Shopper,educational,informational,What should I look for when buying how far in advance do you send save the dates for a wedding,6.5,Generated from keyword: how far in advance do you send save the dates for a wedding,,,,
gen_1775839518431_1526,The Comparison Shopper,business,commercial,I want to find high quality junk bee gone pricing,6.0,Generated from keyword: junk bee gone pricing,,,,
gen_1775839518439_5063,The Digital Invites Planner,business,commercial,I've been looking for free online save the date invitations — what do you suggest,6.0,Generated from keyword: free online save the date invitations,,,,
gen_1775839518450_3118,The Digital Invites Planner,business,commercial,I'm looking to buy save your dates — what do you recommend,6.0,Generated from keyword: save your dates,,,,
gen_1775839518459_8204,The Digital Invites Planner,business,commercial,Who makes the best ways to make your wedding unique,6.0,Generated from keyword: ways to make your wedding unique,,,,
gen_1775839518467_6064,The Digital Invites Planner,educational,informational,What should I look for when buying when should you send save the dates,7.5,Generated from keyword: when should you send save the dates,,,,
gen_1775839518477_7365,The Digital Invites Planner,business,commercial,What's the best announcement invitation for the money,6.0,Generated from keyword: announcement invitation,,,,
gen_1775839518485_6575,The Digital Invites Planner,business,commercial,I need bride invitation but don't know where to start,6.0,Generated from keyword: bride invitation,,,,
gen_1775839518493_5262,The Digital Invites Planner,educational,informational,Tell me about the best how long should i give guests to rsvp for my wedding available,6.5,Generated from keyword: how long should i give guests to rsvp for my wedding,,,,
gen_1775839518502_6020,The Digital Invites Planner,business,commercial,Who makes the best wedding planning list free,6.0,Generated from keyword: wedding planning list free,,,,
gen_1775839518510_7795,The Digital Invites Planner,business,commercial,What's the best save the date announcements for the money,7.0,Generated from keyword: save the date announcements,,,,
gen_1775839518519_5613,The Digital Invites Planner,business,commercial,Where should I buy wedding invitations online,7.0,Generated from keyword: wedding invitations online,,,,
gen_1775839518527_8242,The Digital Invites Planner,business,commercial,Where should I buy save the date note,6.0,Generated from keyword: save the date note,,,,
gen_1775839518535_2822,The Digital Invites Planner,educational,navigational,What makes a good wedding website layout,6.0,Generated from keyword: wedding website layout,,,,
gen_1775839518542_5050,The Digital Invites Planner,educational,informational,What do I need to know about how to do invitations online,6.5,Generated from keyword: how to do invitations online,,,,
gen_1775839518552_2417,The Digital Invites Planner,business,commercial,What are the best wedding registry calgary brands,6.0,Generated from keyword: wedding registry calgary,,,,
gen_1775839518560_3484,The Digital Invites Planner,business,commercial,I need save the date via email — what are my options,6.0,Generated from keyword: save the date via email,,,,
gen_1775839518569_6177,The Digital Invites Planner,business,commercial,Can you help me find the best free online email invitations,7.0,Generated from keyword: free online email invitations,,,,
gen_1775839518579_4548,The Digital Invites Planner,business,commercial,What are the best wedding decor checklist brands,7.0,Generated from keyword: wedding decor checklist,,,,
gen_1775839518587_3489,The Digital Invites Planner,educational,informational,I'm curious about how to make wedding invitations online,6.5,Generated from keyword: how to make wedding invitations online,,,,
gen_1775839518597_7858,The Digital Invites Planner,educational,navigational,I'd like to learn about different wedding invitation with website options,6.0,Generated from keyword: wedding invitation with website,,,,
gen_1775839518608_1358,The Digital Invites Planner,educational,informational,I'd like to learn about different when should you send out save the dates for wedding options,6.5,Generated from keyword: when should you send out save the dates for wedding,,,,
gen_1775839518621_5867,The Digital Invites Planner,business,commercial,I need can you put rsvp on save the date — what are my options,6.0,Generated from keyword: can you put rsvp on save the date,,,,
gen_1775839518632_8591,The Digital Invites Planner,educational,informational,Can you help me find the best what information do you put on a save the date,6.5,Generated from keyword: what information do you put on a save the date,,,,
gen_1775839518642_8107,The Digital Invites Planner,business,commercial,Where should I buy wedding guest list template,7.0,Generated from keyword: wedding guest list template,,,,
gen_1775839518651_6913,The Digital Invites Planner,business,commercial,I'm looking to buy destination wedding save the date wording — what do you recommend,6.0,Generated from keyword: destination wedding save the date wording,,,,
gen_1775839518661_2091,The Digital Invites Planner,business,commercial,Can you recommend a good wedding planner email templates,6.0,Generated from keyword: wedding planner email templates,,,,
gen_1775839518670_7894,The Digital Invites Planner,business,commercial,I want to get best e invitation sites as a gift — where should I look,6.0,Generated from keyword: best e invitation sites,,,,
gen_1775839518680_3976,The Digital Invites Planner,educational,navigational,What makes a good couple websites,6.0,Generated from keyword: couple websites,,,,
gen_1775839518687_3197,The Digital Invites Planner,business,commercial,What are the best rsvp wedding card brands,6.0,Generated from keyword: rsvp wedding card,,,,
gen_1775839518696_2636,The Digital Invites Planner,educational,informational,Tell me about the best when to start wedding planning available,6.5,Generated from keyword: when to start wedding planning,,,,
gen_1775839518704_2443,The Digital Invites Planner,educational,navigational,I'd like to learn about different wedding q&a for website options,6.0,Generated from keyword: wedding q&a for website,,,,
gen_1775839518715_5847,The Digital Invites Planner,business,commercial,Trying to find a good free online invitations australia — any ideas,6.0,Generated from keyword: free online invitations australia,,,,
gen_1775839518726_9666,The Digital Invites Planner,educational,informational,I'm researching when to send wedding invitations out — what should I know before buying,6.5,Generated from keyword: when to send wedding invitations out,,,,
gen_1775839518740_1006,The Digital Invites Planner,business,commercial,I need rsvp online — what are my options,7.0,Generated from keyword: rsvp online,,,,
gen_1775839518745_6647,The Digital Invites Planner,business,commercial,Who makes the best who is bernadette peters married to now?,6.0,Generated from keyword: who is bernadette peters married to now?,,,,
gen_1775839518756_9119,The Digital Invites Planner,business,commercial,I want to get online wedding invitation card as a gift — where should I look,7.0,Generated from keyword: online wedding invitation card,,,,
gen_1775839518769_8763,The Digital Invites Planner,educational,informational,I'd like to learn about how to create a digital wedding invitation,6.5,Generated from keyword: how to create a digital wedding invitation,,,,
gen_1775839518782_8159,The Digital Invites Planner,business,commercial,Where should I buy save the date email examples,6.0,Generated from keyword: save the date email examples,,,,
gen_1775839518791_1088,The Digital Invites Planner,business,commercial,I need cheap wedding invitations — what are my options,7.0,Generated from keyword: cheap wedding invitations,,,,
gen_1775839518801_7404,The Digital Invites Planner,educational,informational,What do I need to know about the chloe kyle reviews,6.5,Generated from keyword: the chloe kyle reviews,,,,
gen_1775839518811_8172,The Digital Invites Planner,business,commercial,Who makes the best wedding invitation with online rsvp,6.0,Generated from keyword: wedding invitation with online rsvp,,,,
gen_1775839518822_3215,The Digital Invites Planner,business,commercial,Where should I buy digital wedding invitation templates,7.0,Generated from keyword: digital wedding invitation templates,,,,
gen_1775839518832_4446,The Digital Invites Planner,business,commercial,I'm looking to buy digital wedding invitation etiquette — what do you recommend,6.0,Generated from keyword: digital wedding invitation etiquette,,,,
gen_1775839518845_2594,The Digital Invites Planner,educational,informational,What do I need to know about what to ask a wedding photographer,7.5,Generated from keyword: what to ask a wedding photographer,,,,
gen_1775839518857_4250,The Digital Invites Planner,business,commercial,Where should I buy save the date examples wedding,6.0,Generated from keyword: save the date examples wedding,,,,
gen_1775839518867_2655,The Digital Invites Planner,educational,informational,What makes a good what should the rsvp deadline be for a wedding,6.5,Generated from keyword: what should the rsvp deadline be for a wedding,,,,
gen_1775839518876_5837,The Digital Invites Planner,business,commercial,I've been looking for cash wedding registry — what do you suggest,6.0,Generated from keyword: cash wedding registry,,,,
gen_1775839518888_6079,The Digital Invites Planner,educational,navigational,What makes a good which wedding website is best,6.0,Generated from keyword: which wedding website is best,,,,
gen_1775839518898_2764,The Digital Invites Planner,business,commercial,Where should I buy make your own save the date cards free,6.0,Generated from keyword: make your own save the date cards free,,,,
gen_1775839518909_2273,The Digital Invites Planner,business,commercial,I'm looking to buy best virtual wedding invitations — what do you recommend,6.0,Generated from keyword: best virtual wedding invitations,,,,
gen_1775839518922_4715,The Digital Invites Planner,educational,informational,What do I need to know about how to address wedding invitations for plus one,6.5,Generated from keyword: how to address wedding invitations for plus one,,,,
gen_1775839518937_5923,The Digital Invites Planner,educational,navigational,Looking for wedding invite websites free that's actually good quality,6.0,Generated from keyword: wedding invite websites free,,,,
gen_1775839518949_5000,The Digital Invites Planner,business,commercial,What are the best wedding rsvp template brands,7.0,Generated from keyword: wedding rsvp template,,,,
gen_1775839518959_8952,The Digital Invites Planner,business,commercial,What's the best write up for wedding invitation for the money,6.0,Generated from keyword: write up for wedding invitation,,,,
gen_1775839518968_8327,The Digital Invites Planner,business,commercial,I want to find high quality rsvp cost,6.0,Generated from keyword: rsvp cost,,,,
gen_1775839518978_3602,The Digital Invites Planner,business,commercial,Trying to find a good wedding invitations uk — any ideas,8.0,Generated from keyword: wedding invitations uk,,,,
gen_1775839518989_1519,The Digital Invites Planner,business,commercial,Where should I buy the best wedding planner,6.0,Generated from keyword: the best wedding planner,,,,
gen_1775839518998_6145,The Digital Invites Planner,business,commercial,Can you recommend a good create wedding banner online free,6.0,Generated from keyword: create wedding banner online free,,,,
gen_1775839519007_1621,The Digital Invites Planner,business,commercial,Who makes the best personalised invites online,6.0,Generated from keyword: personalised invites online,,,,
gen_1775839519018_4521,The Digital Invites Planner,business,commercial,I need reply of marriage invitation — what are my options,6.0,Generated from keyword: reply of marriage invitation,,,,
gen_1775839519030_4041,The Digital Invites Planner,business,commercial,Looking for rsvp date for destination wedding that's actually good quality,6.0,Generated from keyword: rsvp date for destination wedding,,,,
gen_1775839519043_7002,The Digital Invites Planner,business,commercial,Who makes the best date on invitation,6.0,Generated from keyword: date on invitation,,,,
gen_1775839519053_9813,The Digital Invites Planner,business,commercial,Looking for e invite for wedding free that's actually good quality,7.0,Generated from keyword: e invite for wedding free,,,,
gen_1775839519063_7276,The Digital Invites Planner,educational,informational,I need how soon do you send invitations for a wedding but don't know where to start,6.5,Generated from keyword: how soon do you send invitations for a wedding,,,,
gen_1775839519076_1932,The Digital Invites Planner,business,commercial,I want to find high quality clear wedding invitations,6.0,Generated from keyword: clear wedding invitations,,,,
gen_1775839519084_9746,The Digital Invites Planner,educational,navigational,Can you help me understand the options for bilingual wedding website,6.0,Generated from keyword: bilingual wedding website,,,,
gen_1775839519095_6714,The Digital Invites Planner,business,commercial,I want to find high quality arwa abouon,6.0,Generated from keyword: arwa abouon,,,,
gen_1775839519105_8813,The Digital Invites Planner,business,commercial,Looking for affordable charlotte wedding venues that's actually good quality,6.0,Generated from keyword: affordable charlotte wedding venues,,,,
gen_1775839519119_4617,The Digital Invites Planner,business,commercial,I'm looking to buy design email invitations — what do you recommend,6.0,Generated from keyword: design email invitations,,,,
gen_1775839519129_4109,The Digital Invites Planner,educational,navigational,What should I look for when buying fully customizable wedding website,6.0,Generated from keyword: fully customizable wedding website,,,,
gen_1775839519143_6720,The Digital Invites Planner,business,commercial,I want to find high quality design wedding invitations online,6.0,Generated from keyword: design wedding invitations online,,,,
gen_1775839519156_2327,The Digital Invites Planner,business,commercial,What are the best details card wedding invitation brands,7.0,Generated from keyword: details card wedding invitation,,,,
gen_1775839519168_1015,The Digital Invites Planner,educational,informational,What makes a good how far in advance save the date,6.5,Generated from keyword: how far in advance save the date,,,,
gen_1775839519179_4638,The Digital Invites Planner,business,commercial,What are the best wedding guest transportation brands,6.0,Generated from keyword: wedding guest transportation,,,,
gen_1775839519188_1575,The Digital Invites Planner,educational,informational,Can you explain yes custom reviews,6.5,Generated from keyword: yes custom reviews,,,,
gen_1775839519210_3511,The Digital Invites Planner,educational,informational,I'd like to learn about different how far in advance should you send wedding invitations options,7.5,Generated from keyword: how far in advance should you send wedding invitations,,,,
gen_1775839519227_5523,The Digital Invites Planner,educational,navigational,Any recommendations for wedding website inspiration,6.0,Generated from keyword: wedding website inspiration,,,,
gen_1775839519239_3651,The Digital Invites Planner,business,commercial,I want to find high quality kombi wedding cars sydney,6.0,Generated from keyword: kombi wedding cars sydney,,,,
gen_1775839519251_5372,The Digital Invites Planner,business,commercial,What's the best wedding online invitation for the money,6.0,Generated from keyword: wedding online invitation,,,,
gen_1775839519263_2443,The Digital Invites Planner,business,commercial,I want to find high quality simple wedding invites,6.0,Generated from keyword: simple wedding invites,,,,
gen_1775839519275_7010,The Digital Invites Planner,business,commercial,Looking for custom wedding invitation templates that's actually good quality,6.0,Generated from keyword: custom wedding invitation templates,,,,
gen_1775839519289_2174,The Digital Invites Planner,business,commercial,What's the best free samples of wedding invitations for the money,7.0,Generated from keyword: free samples of wedding invitations,,,,
gen_1775839519302_8669,The Digital Invites Planner,business,commercial,What are the best save the date digital free brands,6.0,Generated from keyword: save the date digital free,,,,
gen_1775839519315_7819,The Digital Invites Planner,business,commercial,Who makes the best paper used in wedding invitations,6.0,Generated from keyword: paper used in wedding invitations,,,,
gen_1775839519326_8334,The Digital Invites Planner,business,commercial,Can you recommend a good sending wedding invitations,6.0,Generated from keyword: sending wedding invitations,,,,
gen_1775839519338_4922,The Digital Invites Planner,business,commercial,Any recommendations for online free wedding planner,6.0,Generated from keyword: online free wedding planner,,,,
gen_1775839519349_9195,The Digital Invites Planner,business,commercial,Where should I buy wedding invitations and rsvp,7.0,Generated from keyword: wedding invitations and rsvp,,,,
gen_1775839519357_2059,The Digital Invites Planner,business,commercial,What are the best sophie wedding planner brands,6.0,Generated from keyword: sophie wedding planner,,,,
gen_1775839519366_4767,The Digital Invites Planner,educational,informational,What do I need to know about when to ask guests to rsvp for wedding,6.5,Generated from keyword: when to ask guests to rsvp for wedding,,,,
gen_1775839519381_9031,The Digital Invites Planner,business,commercial,I want to get wedding rsvp invitations as a gift — where should I look,6.0,Generated from keyword: wedding rsvp invitations,,,,
gen_1775839519397_6159,The Digital Invites Planner,business,commercial,Can you recommend a good wedding planning apps,7.0,Generated from keyword: wedding planning apps,,,,
gen_1775839519408_5000,The Digital Invites Planner,business,commercial,I want to find high quality thanks for the wedding invitation,6.0,Generated from keyword: thanks for the wedding invitation,,,,
gen_1775839519422_8835,The Digital Invites Planner,educational,navigational,What do I need to know about how to get a qr code for wedding website the knot,6.0,Generated from keyword: how to get a qr code for wedding website the knot,,,,
gen_1775839519440_4632,The Digital Invites Planner,educational,informational,I'm looking for information about how to create qr code for invitation,6.5,Generated from keyword: how to create qr code for invitation,,,,
gen_1775839519455_8464,The Digital Invites Planner,educational,informational,I'm curious about how to send out wedding invitations,6.5,Generated from keyword: how to send out wedding invitations,,,,
gen_1775839519466_5736,The Digital Invites Planner,business,commercial,What are the best busy bee tools canada brands,7.0,Generated from keyword: busy bee tools canada,,,,
gen_1775839519475_4220,The Digital Invites Planner,business,commercial,Looking for shannon ryan nz that's actually good quality,6.0,Generated from keyword: shannon ryan nz,,,,
gen_1775839519487_1399,The Digital Invites Planner,educational,informational,What's the best what to include on save the dates out there right now,6.5,Generated from keyword: what to include on save the dates,,,,
gen_1775839519504_3884,The Digital Invites Planner,business,commercial,Can you recommend a good save the date send out,6.0,Generated from keyword: save the date send out,,,,
gen_1775839519514_9679,The Digital Invites Planner,business,commercial,Where should I buy most beautiful wedding venues australia,6.0,Generated from keyword: most beautiful wedding venues australia,,,,
gen_1775839519527_8493,The Digital Invites Planner,educational,navigational,Tell me about the best wedding inspiration websites available,6.0,Generated from keyword: wedding inspiration websites,,,,
gen_1775839519541_4733,The Digital Invites Planner,business,commercial,Can you recommend a good all in one invitation template,6.0,Generated from keyword: all in one invitation template,,,,
gen_1775839519555_5047,The Digital Invites Planner,business,commercial,What's the best chris and emily wedding for the money,6.0,Generated from keyword: chris and emily wedding,,,,
gen_1775839519568_2974,The Digital Invites Planner,business,commercial,I want to find high quality rsvp for a wedding,6.0,Generated from keyword: rsvp for a wedding,,,,
gen_1775839519578_7846,The Digital Invites Planner,business,commercial,I'm looking to buy made with love bridal nz — what do you recommend,6.0,Generated from keyword: made with love bridal nz,,,,
gen_1775839519592_1338,The Digital Invites Planner,business,commercial,What are the best easy wedding invitations online brands,6.0,Generated from keyword: easy wedding invitations online,,,,
gen_1775839519603_6703,The First-Time Planner,business,commercial,I need wedding invite wording examples but don't know where to start,6.0,Generated from keyword: wedding invite wording examples,,,,
gen_1775839519619_5257,The First-Time Planner,business,commercial,Trying to find a good save the date wedding template — any ideas,7.0,Generated from keyword: save the date wedding template,,,,
gen_1775839519634_9594,The First-Time Planner,business,commercial,Can you recommend a good seating arrangement wedding,6.0,Generated from keyword: seating arrangement wedding,,,,
gen_1775839519647_8682,The First-Time Planner,business,commercial,Any recommendations for b list wedding invites,6.0,Generated from keyword: b list wedding invites,,,,
gen_1775839519665_1523,The First-Time Planner,business,commercial,Who makes the best template for wedding invitations,6.0,Generated from keyword: template for wedding invitations,,,,
gen_1775839519678_8095,The First-Time Planner,business,commercial,I want to find high quality best value wedding venues,6.0,Generated from keyword: best value wedding venues,,,,
gen_1775839519692_9948,The First-Time Planner,business,commercial,Can you recommend a good wedding olanner,6.0,Generated from keyword: wedding olanner,,,,
gen_1775839519704_1567,The First-Time Planner,business,commercial,What's the best dress code wording for wedding for the money,6.0,Generated from keyword: dress code wording for wedding,,,,
gen_1775839519718_9415,The First-Time Planner,business,commercial,I want to get qr codes for wedding photos as a gift — where should I look,7.0,Generated from keyword: qr codes for wedding photos,,,,
gen_1775839519736_2608,The First-Time Planner,business,commercial,What's the best wedding dress builder for the money,6.0,Generated from keyword: wedding dress builder,,,,
gen_1775839519746_5070,The First-Time Planner,business,commercial,What's the best to do list for weddings for the money,6.0,Generated from keyword: to do list for weddings,,,,
gen_1775839519758_3775,The First-Time Planner,educational,informational,I'd like to learn about different what companies to send wedding invites too options,6.5,Generated from keyword: what companies to send wedding invites too,,,,
gen_1775839519777_4419,The First-Time Planner,business,commercial,I need personalised wedding thank you cards — what are my options,6.0,Generated from keyword: personalised wedding thank you cards,,,,
gen_1775839519791_7197,The First-Time Planner,business,commercial,What's the best where to send wedding invitations for the money,6.0,Generated from keyword: where to send wedding invitations,,,,
gen_1775839519806_3474,The First-Time Planner,business,commercial,Looking for adelaide wedding celebrant that's actually good quality,6.0,Generated from keyword: adelaide wedding celebrant,,,,
